POD;N_Righe;N_Mesi;Tot_NaN_Q;Tot_Celle;Completezza [%]
99999E20000474;798;13;8;76608;99.99
99999E20000480;798;13;8;76608;99.99
99999E20000481;798;13;8;76608;99.99
99999E20000484;1042;17;8;100032;99.99
99999E20000494;1100;18;8;105600;99.99
99999E20000498;1100;18;8;105600;99.99
99999E20000502;1100;18;8;105600;99.99
99999E20000505;1100;18;8;105600;99.99
99999E20000519;980;16;8;94080;99.99
99999E20000524;1100;18;8;105600;99.99
99999E20000526;1100;18;8;105600;99.99
99999E20000527;1100;18;8;105600;99.99
99999E20000528;1042;17;8;100032;99.99
99999E20000539;1100;18;8;105600;99.99
99999E20000547;1042;17;8;100032;99.99
99999E20000548;1042;17;8;100032;99.99
99999E20000549;1042;17;8;100032;99.99
99999E20000550;1100;18;8;105600;99.99
99999E20000556;1100;18;8;105600;99.99
99999E20000564;1100;18;8;105600;99.99
99999E20000569;1100;18;8;105600;99.99
99999E20000571;1100;18;8;105600;99.99
99999E20000599;1563;17;12;150048;99.99
99999E20000603;1100;18;8;105600;99.99
99999E20000613;1100;18;8;105600;99.99
99999E20000615;1100;18;8;105600;99.99
99999E20000618;1100;18;8;105600;99.99
99999E20000624;732;12;0;70272;100.0
99999E20000626;1100;18;8;105600;99.99
99999E20000650;1100;18;8;105600;99.99
99999E20000661;2200;18;16;211200;99.99
99999E20000662;858;14;8;82368;99.99
99999E20000663;1100;18;8;105600;99.99
99999E20000667;980;16;8;94080;99.99
99999E20000684;1100;18;8;105600;99.99
99999E20000685;858;14;8;82368;99.99
99999E20000691;1100;18;8;105600;99.99
99999E20000696;858;14;8;82368;99.99
99999E20000697;1491;18;12;143136;99.99
99999E20000700;1100;18;8;105600;99.99
99999E20000702;1100;18;8;105600;99.99
99999E20000703;1100;18;8;105600;99.99
99999E20000708;1100;18;8;105600;99.99
99999E20000713;980;16;8;94080;99.99
99999E20000720;1100;18;8;105600;99.99
99999E20000722;1100;18;8;105600;99.99
99999E20000727;1100;18;8;105600;99.99
99999E20000729;1100;18;8;105600;99.99
99999E20000730;1100;18;8;105600;99.99
99999E20000734;1100;18;8;105600;99.99
99999E20000735;1100;18;8;105600;99.99
99999E20000737;1100;18;8;105600;99.99
99999E20000741;858;14;8;82368;99.99
99999E20000745;1042;17;24;100032;99.98
99999E20000752;1100;18;8;105600;99.99
99999E20000756;1100;18;8;105600;99.99
99999E20000761;1100;18;8;105600;99.99
99999E20000790;2300;15;20;220800;99.99
99999E20000791;1100;18;8;105600;99.99
99999E20000807;1100;18;8;105600;99.99
99999E20000811;1100;18;8;105600;99.99
99999E20000812;858;14;8;82368;99.99
99999E20000815;1100;18;8;105600;99.99
99999E20000834;2200;18;16;211200;99.99
99999E20000835;2200;18;16;211200;99.99
99999E20000848;1100;18;8;105600;99.99
99999E20000849;1100;18;8;105600;99.99
99999E20000853;1100;18;8;105600;99.99
99999E20000855;1100;18;8;105600;99.99
99999E20000866;1100;18;8;105600;99.99
99999E20000872;858;14;8;82368;99.99
99999E20000873;858;14;8;82368;99.99
99999E20000877;920;15;8;88320;99.99
99999E20000885;1100;18;8;105600;99.99
99999E20000892;858;14;8;82368;99.99
99999E20000893;858;14;8;82368;99.99
99999E20000894;920;15;8;88320;99.99
99999E20000895;920;15;8;88320;99.99
99999E20000897;1650;18;12;158400;99.99
99999E20000898;1650;18;12;158400;99.99
99999E20000899;1100;18;8;105600;99.99
99999E20000903;920;15;8;88320;99.99
99999E20000906;920;15;8;88320;99.99
99999E20000909;858;14;8;82368;99.99
99999E30430500;1100;18;8;105600;99.99
99999E30430511;1100;18;8;105600;99.99
99999E30430514;1100;18;8;105600;99.99
99999E30430516;1100;18;8;105600;99.99
99999E30430518;1100;18;8;105600;99.99
99999E30430526;1100;18;8;105600;99.99
99999E30430529;1100;18;8;105600;99.99
99999E30430533;1100;18;8;105600;99.99
99999E30461097;1100;18;8;105600;99.99
99999E30461099;1100;18;8;105600;99.99
99999E30461109;1100;18;8;105600;99.99
99999E30461111;1100;18;8;105600;99.99
99999E30461114;1100;18;8;105600;99.99
99999E30594372;736;12;8;70656;99.99
99999E30594373;736;12;8;70656;99.99
99999E30594374;736;12;8;70656;99.99
99999E30594375;736;12;8;70656;99.99
99999E30594376;736;12;8;70656;99.99
99999E30594377;736;12;8;70656;99.99
99999E30594378;736;12;8;70656;99.99
99999E30594379;736;12;8;70656;99.99
99999E30594380;736;12;8;70656;99.99
99999E30594381;950;12;8;91200;99.99
99999E30594382;1104;12;12;105984;99.99
99999E30594383;736;12;8;70656;99.99
99999E30594384;736;12;8;70656;99.99
99999E30594385;736;12;8;70656;99.99
99999E30594386;736;12;8;70656;99.99
99999E30594387;736;12;8;70656;99.99
99999E30594388;736;12;8;70656;99.99
99999E30594390;736;12;8;70656;99.99
99999E30594391;736;12;8;70656;99.99
99999E30594392;736;12;8;70656;99.99
99999E30594393;736;12;8;70656;99.99
99999E30594394;736;12;8;70656;99.99
99999E30594395;1104;12;12;105984;99.99
99999E30594396;736;12;8;70656;99.99
99999E30594399;736;12;8;70656;99.99
99999E30594400;736;12;8;70656;99.99
99999E30594401;736;12;8;70656;99.99
99999E30594402;736;12;8;70656;99.99
99999E30594403;736;12;8;70656;99.99
99999E30594404;736;12;8;70656;99.99
99999E30594405;736;12;8;70656;99.99
99999E30594406;736;12;8;70656;99.99
99999E30594407;736;12;8;70656;99.99
99999E30594408;736;12;8;70656;99.99
99999E30594409;736;12;8;70656;99.99
99999E30594410;736;12;8;70656;99.99
99999E30594411;736;12;8;70656;99.99
99999E30594412;736;12;8;70656;99.99
99999E30594413;736;12;8;70656;99.99
99999E30594414;736;12;8;70656;99.99
99999E30594415;736;12;8;70656;99.99
99999E30594416;736;12;8;70656;99.99
99999E30594417;736;12;8;70656;99.99
99999E30594418;736;12;8;70656;99.99
99999E30594419;736;12;8;70656;99.99
99999E30594420;736;12;8;70656;99.99
99999E30594424;736;12;8;70656;99.99
99999E30594425;736;12;8;70656;99.99
99999E30594426;736;12;8;70656;99.99
99999E30594427;736;12;8;70656;99.99
99999E30594428;736;12;8;70656;99.99
99999E30594429;736;12;8;70656;99.99
99999E30594430;736;12;8;70656;99.99
99999E30594431;736;12;8;70656;99.99
99999E30594432;736;12;8;70656;99.99
99999E30594433;736;12;8;70656;99.99
99999E30594434;736;12;8;70656;99.99
99999E30594435;736;12;8;70656;99.99
99999E30594436;736;12;8;70656;99.99
99999E30594437;736;12;8;70656;99.99
99999E30594438;736;12;8;70656;99.99
99999E30594439;736;12;8;70656;99.99
99999E30594440;736;12;8;70656;99.99
99999E30594441;736;12;8;70656;99.99
99999E30594442;736;12;8;70656;99.99
99999E30594443;706;12;8;67776;99.99
99999E30594444;736;12;8;70656;99.99
99999E30594445;736;12;8;70656;99.99
99999E30594446;736;12;8;70656;99.99
99999E30594447;736;12;8;70656;99.99
99999E30594448;736;12;8;70656;99.99
99999E30594449;736;12;8;70656;99.99
99999E30594450;736;12;8;70656;99.99
99999E30594451;736;12;8;70656;99.99
99999E30594452;736;12;8;70656;99.99
99999E30594453;736;12;8;70656;99.99
99999E30594454;736;12;8;70656;99.99
99999E30594455;736;12;8;70656;99.99
99999E30594456;736;12;8;70656;99.99
99999E30594457;736;12;8;70656;99.99
99999E30594458;736;12;8;70656;99.99
99999E30594459;736;12;8;70656;99.99
99999E30594460;736;12;8;70656;99.99
99999E30594461;736;12;8;70656;99.99
99999E30594462;736;12;8;70656;99.99
99999E30594463;736;12;8;70656;99.99
99999E30594464;736;12;8;70656;99.99
99999E30594465;736;12;8;70656;99.99
99999E30594466;736;12;8;70656;99.99
99999E30594467;736;12;8;70656;99.99
99999E30594468;736;12;8;70656;99.99
99999E30594469;736;12;8;70656;99.99
99999E30594470;736;12;8;70656;99.99
99999E30594471;736;12;8;70656;99.99
99999E30594472;736;12;8;70656;99.99
99999E30594473;736;12;8;70656;99.99
99999E30594474;736;12;8;70656;99.99
99999E30594475;736;12;8;70656;99.99
99999E30594476;736;12;8;70656;99.99
99999E30594477;736;12;8;70656;99.99
99999E30594478;736;12;8;70656;99.99
99999E30594479;736;12;8;70656;99.99
99999E30594480;736;12;8;70656;99.99
99999E30594482;736;12;8;70656;99.99
99999E30594484;736;12;8;70656;99.99
99999E30594485;736;12;8;70656;99.99
99999E30594486;736;12;8;70656;99.99
99999E30594487;736;12;8;70656;99.99
99999E30594488;736;12;8;70656;99.99
99999E30594489;736;12;8;70656;99.99
99999E30594490;736;12;8;70656;99.99
99999E30594492;736;12;8;70656;99.99
99999E30594493;736;12;8;70656;99.99
99999E30594494;736;12;8;70656;99.99
99999E30594495;736;12;8;70656;99.99
99999E30594496;736;12;8;70656;99.99
99999E30594497;736;12;8;70656;99.99
99999E30594498;736;12;8;70656;99.99
99999E30594499;736;12;8;70656;99.99
99999E30594500;736;12;8;70656;99.99
99999E30594501;736;12;8;70656;99.99
99999E30594502;736;12;8;70656;99.99
99999E30594503;736;12;8;70656;99.99
99999E30594504;1104;12;12;105984;99.99
99999E30594505;736;12;8;70656;99.99
99999E30594506;736;12;8;70656;99.99
99999E30594507;736;12;8;70656;99.99
99999E30594508;736;12;8;70656;99.99
99999E30594509;736;12;8;70656;99.99
99999E30594510;736;12;8;70656;99.99
99999E30594511;736;12;8;70656;99.99
99999E30594512;736;12;8;70656;99.99
99999E30594513;736;12;8;70656;99.99
99999E30594514;1104;12;12;105984;99.99
99999E30594515;736;12;8;70656;99.99
99999E30594516;736;12;8;70656;99.99
99999E30594517;736;12;8;70656;99.99
99999E30594518;736;12;8;70656;99.99
99999E30594519;736;12;8;70656;99.99
99999E30594520;736;12;8;70656;99.99
99999E30594521;736;12;8;70656;99.99
99999E30594524;736;12;8;70656;99.99
99999E30594525;736;12;8;70656;99.99
99999E30594526;1104;12;12;105984;99.99
99999E30594527;736;12;8;70656;99.99
99999E30594528;736;12;8;70656;99.99
99999E30594529;736;12;8;70656;99.99
99999E30594530;736;12;8;70656;99.99
99999E30594532;736;12;8;70656;99.99
99999E30617066;2200;18;16;211200;99.99
99999E30617068;1100;18;8;105600;99.99
99999E30617070;1100;18;8;105600;99.99
99999E30617072;1100;18;8;105600;99.99
99999E30617074;1100;18;8;105600;99.99
99999E30617076;1100;18;8;105600;99.99
99999E30617089;2200;18;16;211200;99.99
99999E30639920;736;12;8;70656;99.99
99999E30639921;736;12;8;70656;99.99
99999E30639923;736;12;8;70656;99.99
99999E30639924;736;12;8;70656;99.99
99999E30639925;736;12;8;70656;99.99
99999E30639926;736;12;8;70656;99.99
99999E30639927;736;12;8;70656;99.99
99999E30639928;736;12;8;70656;99.99
99999E30639929;736;12;8;70656;99.99
99999E30639931;736;12;8;70656;99.99
99999E30639932;1104;12;12;105984;99.99
99999E30639934;736;12;8;70656;99.99
99999E30639935;736;12;8;70656;99.99
99999E30639936;736;12;8;70656;99.99
99999E30639937;736;12;8;70656;99.99
99999E30639938;736;12;8;70656;99.99
99999E30639939;736;12;8;70656;99.99
99999E30639940;736;12;8;70656;99.99
99999E30639941;736;12;8;70656;99.99
99999E30639942;736;12;8;70656;99.99
99999E30639943;736;12;8;70656;99.99
99999E30639944;736;12;8;70656;99.99
99999E30639945;736;12;8;70656;99.99
99999E30639946;736;12;8;70656;99.99
99999E30639947;736;12;8;70656;99.99
99999E30639948;736;12;8;70656;99.99
99999E30639950;736;12;8;70656;99.99
99999E30639951;736;12;8;70656;99.99
99999E30639953;736;12;8;70656;99.99
99999E30639954;736;12;8;70656;99.99
99999E30639955;736;12;8;70656;99.99
99999E30639956;736;12;8;70656;99.99
99999E30639958;736;12;8;70656;99.99
99999E30639960;736;12;8;70656;99.99
99999E30639963;736;12;8;70656;99.99
99999E30656656;736;12;8;70656;99.99
99999E30656667;728;12;8;69888;99.99
99999E30656670;736;12;8;70656;99.99
99999E30656686;736;12;8;70656;99.99
99999E30656702;736;12;8;70656;99.99
99999E30684619;1100;18;8;105600;99.99
99999E30689151;736;12;8;70656;99.99
99999E30702102;736;12;8;70656;99.99
99999E30707582;1100;18;8;105600;99.99
99999E30707923;736;12;8;70656;99.99
99999E30708456;1100;18;8;105600;99.99
99999E30708610;736;12;8;70656;99.99
99999E30721527;1100;18;8;105600;99.99
99999E30722932;1100;18;8;105600;99.99
99999E30730712;736;12;8;70656;99.99
99999E30730775;736;12;8;70656;99.99
99999E30740981;736;12;8;70656;99.99
99999E30755146;736;12;8;70656;99.99
99999E30798243;736;12;8;70656;99.99
99999E30798244;736;12;8;70656;99.99
99999E30798245;736;12;8;70656;99.99
99999E30798246;736;12;8;70656;99.99
99999E30798249;736;12;8;70656;99.99
99999E30798252;736;12;8;70656;99.99
99999E30798253;736;12;8;70656;99.99
99999E30798254;736;12;8;70656;99.99
99999E30800823;1100;18;8;105600;99.99
99999E30809668;1100;18;8;105600;99.99
99999E30827449;736;12;8;70656;99.99
99999E30832432;736;12;8;70656;99.99
99999E30835265;736;12;8;70656;99.99
99999E30835269;736;12;8;70656;99.99
99999E30838101;736;12;8;70656;99.99
99999E30907953;736;12;8;70656;99.99
99999E30918930;736;12;8;70656;99.99
99999E30938369;736;12;8;70656;99.99
99999E30938371;736;12;8;70656;99.99
99999E30938372;736;12;8;70656;99.99
99999E30938373;736;12;8;70656;99.99
99999E30938374;736;12;8;70656;99.99
99999E30938380;736;12;8;70656;99.99
99999E30938381;736;12;8;70656;99.99
99999E30938382;736;12;8;70656;99.99
99999E30938383;736;12;8;70656;99.99
99999E31003248;1472;12;16;141312;99.99
99999E31012625;736;12;8;70656;99.99
99999E31012626;1100;18;8;105600;99.99
99999E31014488;736;12;8;70656;99.99
99999E31023709;736;12;8;70656;99.99
99999E31025941;736;12;8;70656;99.99
99999E31028219;1100;18;8;105600;99.99
99999E31028436;736;12;8;70656;99.99
99999E31029382;736;12;8;70656;99.99
99999E40000011;1100;18;8;105600;99.99
99999E40000025;980;16;8;94080;99.99
99999E40000026;736;12;8;70656;99.99
99999E40000028;1100;18;8;105600;99.99
99999E40000066;1100;18;8;105600;99.99
99999E40000068;858;14;8;82368;99.99
99999E40000074;2634;18;20;252864;99.99
99999E40000084;980;16;8;94080;99.99
99999E40000087;858;14;8;82368;99.99
99999E40000094;858;14;8;82368;99.99
99999E40000096;798;13;8;76608;99.99
99999E40000097;1100;18;8;105600;99.99
99999E40000103;980;16;8;94080;99.99
99999E40000106;900;15;8;86400;99.99
99999E40000107;1100;18;8;105600;99.99
99999E40000112;1100;18;8;105600;99.99
99999E40000116;1100;18;8;105600;99.99
99999E40000122;1100;18;8;105600;99.99
99999E40000123;1100;18;8;105600;99.99
99999E40000124;1100;18;8;105600;99.99
99999E40000125;1100;18;8;105600;99.99
99999E40000129;1100;18;8;105600;99.99
99999E40000130;798;13;8;76608;99.99
99999E40000150;1100;18;8;105600;99.99
99999E40000151;1100;18;8;105600;99.99
99999E40000152;798;13;8;76608;99.99
99999E40000155;1840;15;16;176640;99.99
99999E40000156;858;14;8;82368;99.99
99999E40000158;798;13;8;76608;99.99
99999E40000161;1100;18;8;105600;99.99
99999E40000163;1100;18;8;105600;99.99
99999E40000164;1100;18;8;105600;99.99
99999E40000172;1100;18;8;105600;99.99
99999E40000174;1100;18;8;105600;99.99
99999E40000178;1100;18;8;105600;99.99
99999E40000181;1100;18;8;105600;99.99
99999E40000186;1100;18;8;105600;99.99
99999E40000187;1100;18;8;105600;99.99
99999E40000188;1100;18;8;105600;99.99
99999E40000191;1100;18;8;105600;99.99
99999E40000192;1100;18;8;105600;99.99
99999E40000193;1100;18;8;105600;99.99
99999E40000206;1100;18;8;105600;99.99
99999E40000208;798;13;8;76608;99.99
99999E40000211;1100;18;8;105600;99.99
99999E40000225;1042;17;8;100032;99.99
99999E40000235;1472;12;16;141312;99.99
99999E40000240;920;15;8;88320;99.99
99999E40000245;1472;12;16;141312;99.99
99999E40000254;1100;18;8;105600;99.99
99999E40000262;1840;15;16;176640;99.99
99999E40000269;1100;18;8;105600;99.99
99999E40000271;1100;18;8;105600;99.99
99999E40000278;1472;12;16;141312;99.99
99999E40000282;980;16;8;94080;99.99
99999E40000292;1100;18;8;105600;99.99
99999E40000295;798;13;8;76608;99.99
99999E40000298;1470;16;107;141120;99.92
99999E40000300;1100;18;8;105600;99.99
99999E40000314;1472;12;16;141312;99.99
99999E40000323;1100;18;12;105600;99.99
99999E40000336;908;15;8;87168;99.99
99999E40000338;736;12;8;70656;99.99
99999E40000346;920;15;8;88320;99.99
99999E40000368;1100;18;8;105600;99.99
99999E40000371;1100;18;8;105600;99.99
99999E40000385;858;14;8;82368;99.99
99999E40000393;1100;18;8;105600;99.99
99999E40000401;1100;18;8;105600;99.99
99999E40000405;980;16;8;94080;99.99
99999E40000407;1042;17;8;100032;99.99
99999E40000412;1100;18;8;105600;99.99
99999E40000416;1100;18;8;105600;99.99
99999E40000429;1650;18;12;158400;99.99
99999E40000434;858;14;8;82368;99.99
99999E40000439;1042;17;8;100032;99.99
99999E40000444;1100;18;8;105600;99.99
99999E40000445;920;15;8;88320;99.99
99999E40000446;1100;18;8;105600;99.99
99999E40000456;858;14;8;82368;99.99
99999E40000459;1716;14;16;164736;99.99
99999E40000461;1716;14;16;164736;99.99
99999E40000471;1100;18;8;105600;99.99
99999E40000473;1108;18;41;106368;99.96
99999E40000485;2200;18;16;211200;99.99
99999E40000489;1100;18;8;105600;99.99
99999E40000493;1100;18;8;105600;99.99
99999E40000494;1100;18;8;105600;99.99
99999E40000503;1100;18;8;105600;99.99
99999E40000504;736;12;8;70656;99.99
99999E40000505;1100;18;8;105600;99.99
99999E40000512;736;12;8;70656;99.99
99999E40000518;1650;18;12;158400;99.99
99999E40000520;980;16;8;94080;99.99
99999E40000521;980;16;8;94080;99.99
99999E40000522;980;16;8;94080;99.99
99999E40000523;980;16;8;94080;99.99
99999E40000524;980;16;8;94080;99.99
99999E40000525;1100;18;8;105600;99.99
99999E40000526;980;16;8;94080;99.99
99999E40000527;1100;18;8;105600;99.99
99999E40000531;798;13;8;76608;99.99
99999E40000535;858;14;8;82368;99.99
99999E40000537;1100;18;8;105600;99.99
99999E40000539;1100;18;8;105600;99.99
99999E40000540;1650;18;12;158400;99.99
99999E40000541;980;16;8;94080;99.99
99999E40000543;1100;18;8;105600;99.99
99999E40000544;1100;18;8;105600;99.99
99999E40000553;1100;18;8;105600;99.99
99999E40000554;2750;18;20;264000;99.99
99999E40000557;1100;18;8;105600;99.99
99999E40000559;1100;18;8;105600;99.99
99999E40000561;736;12;8;70656;99.99
99999E40000563;858;14;8;82368;99.99
99999E40000574;1100;18;8;105600;99.99
99999E40000575;1287;14;12;123552;99.99
99999E40000576;1030;17;8;98880;99.99
99999E40000582;1100;18;8;105600;99.99
99999E40000588;1100;18;8;105600;99.99
99999E40000605;1100;18;8;105600;99.99
99999E40000615;1840;15;16;176640;99.99
99999E40000621;1100;18;8;105600;99.99
99999E40000628;1100;18;8;105600;99.99
99999E40000630;736;12;8;70656;99.99
99999E40000633;858;14;8;82368;99.99
99999E40000636;736;12;8;70656;99.99
99999E40000646;1100;18;8;105600;99.99
99999E40000660;1065;12;12;102240;99.99
99999E40000661;1100;18;8;105600;99.99
99999E40000666;1650;18;12;158400;99.99
99999E40000681;1100;18;8;105600;99.99
99999E40000683;980;16;8;94080;99.99
99999E40000688;1100;18;8;105600;99.99
99999E40000690;1100;18;8;105600;99.99
99999E40000692;1100;18;8;105600;99.99
99999E40000704;2200;18;16;211200;99.99
99999E40000705;980;16;8;94080;99.99
99999E40000716;1716;14;16;164736;99.99
99999E40000718;1650;18;12;158400;99.99
99999E40000722;780;13;8;74880;99.99
99999E40000723;780;13;8;74880;99.99
99999E40000724;1100;18;8;105600;99.99
99999E40000728;1100;18;8;105600;99.99
99999E40000733;1100;18;8;105600;99.99
99999E40000735;2145;14;20;205920;99.99
99999E40000744;798;13;8;76608;99.99
99999E40000745;798;13;8;76608;99.99
99999E40000746;798;13;8;76608;99.99
99999E40000747;798;13;8;76608;99.99
99999E40000748;798;13;8;76608;99.99
99999E40000751;1100;18;8;105600;99.99
99999E40000754;1093;12;12;104928;99.99
99999E40000757;1100;18;8;105600;99.99
99999E40000758;1042;17;8;100032;99.99
99999E40000761;1716;14;16;164736;99.99
99999E40000764;980;16;8;94080;99.99
99999E40000765;1100;18;8;105600;99.99
99999E40000768;1100;18;8;105600;99.99
99999E40000770;1104;12;12;105984;99.99
99999E40000771;1100;18;8;105600;99.99
99999E40000797;1100;18;8;105600;99.99
99999E40000799;1042;17;8;100032;99.99
99999E40000806;1100;18;8;105600;99.99
99999E40000807;1100;18;8;105600;99.99
99999E40000813;1042;17;8;100032;99.99
99999E40000819;736;12;8;70656;99.99
99999E40000823;1100;18;8;105600;99.99
99999E40000825;1650;18;12;158400;99.99
99999E40000830;1100;18;8;105600;99.99
99999E40000831;1100;18;8;105600;99.99
99999E40000850;858;14;8;82368;99.99
99999E40000862;1100;18;8;105600;99.99
99999E40000863;1100;18;8;105600;99.99
99999E40000867;1100;18;8;105600;99.99
99999E40000877;1960;16;16;188160;99.99
99999E40000883;1100;18;8;105600;99.99
99999E40000886;736;12;8;70656;99.99
99999E40000887;1100;18;8;105600;99.99
99999E40000893;1100;18;8;105600;99.99
99999E40000898;980;16;8;94080;99.99
99999E40000912;1073;12;12;103008;99.99
99999E40000918;1042;17;8;100032;99.99
99999E40000928;1100;18;8;105600;99.99
99999E40000933;1995;13;20;191520;99.99
99999E40000935;1100;18;8;105600;99.99
99999E40000946;1100;18;8;105600;99.99
99999E40000948;1100;18;8;105600;99.99
99999E40000954;1065;12;12;102240;99.99
99999E40000960;1100;18;8;105600;99.99
99999E40000961;1070;18;8;102720;99.99
99999E40000962;1034;18;8;99264;99.99
99999E40000963;1100;18;8;105600;99.99
99999E40000966;806;14;8;77376;99.99
